GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Flink : Core,org.apache.flink.api.dag,Transformation,302,113,26,6,73,27,39,10,26,7
Flink : Core,org.apache.flink.api.java.functions,NullByteKeySelector,6,0,0,0,2,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.eventtime,TimestampAssignerSupplier,0,5,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.eventtime,AscendingTimestampsWatermarks,0,5,0,0,0,2,0,1,0,1
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkOutputMultiplexer.OutputState,1,46,1,3,0,12,1,6,0,5
Flink : Core,org.apache.flink.api.common.eventtime,WatermarksWithIdleness.IdlenessTimer,4,60,1,5,2,16,1,5,0,3
Flink : Core,org.apache.flink.api.common.eventtime,RecordTimestampAssigner,2,3,0,0,1,1,1,1,1,1
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkOutputMultiplexer.DeferredOutput,0,18,0,0,0,7,0,3,0,3
Flink : Core,org.apache.flink.api.common.eventtime,TimestampAssignerSupplier.SupplierFromSerializableTimestampAssigner,0,9,0,0,0,4,0,2,0,2
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkOutputMultiplexer,3,171,3,15,0,41,3,13,0,7
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkStrategyWithIdleness,0,24,0,0,0,7,0,3,0,3
Flink : Core,org.apache.flink.api.common.eventtime,NoWatermarksGenerator,5,0,0,0,3,0,3,0,3,0
Flink : Core,org.apache.flink.api.common.eventtime,Watermark,56,18,8,0,5,7,9,3,5,3
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkOutputMultiplexer.ImmediateOutput,0,37,0,4,0,11,0,5,0,3
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkStrategy,21,51,2,2,3,11,7,6,5,6
Flink : Core,org.apache.flink.api.common.eventtime,WatermarksWithIdleness,22,37,2,4,7,9,3,4,2,2
Flink : Core,org.apache.flink.api.common.eventtime,BoundedOutOfOrdernessWatermarks,1,46,1,1,0,10,1,3,0,3
Flink : Core,org.apache.flink.api.common.eventtime,WatermarkStrategyWithTimestampAssigner,5,14,0,0,1,5,1,2,1,2
Flink : Core,org.apache.flink.api.common.eventtime,IngestionTimeAssigner,13,0,0,0,4,0,2,0,2,0
Flink : Core,org.apache.flink.api.common.typeinfo,IntegerTypeInfo,0,47,0,0,0,7,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeinfo,Types,154,87,23,3,39,27,25,4,13,3
Flink : Core,org.apache.flink.api.common.typeinfo,BasicArrayTypeInfo,13,216,3,9,4,44,6,16,3,13
Flink : Core,org.apache.flink.api.common.typeinfo,TypeHint,1,51,3,3,0,11,3,5,0,5
Flink : Core,org.apache.flink.api.common.typeinfo,TypeInfoFactory,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.typeinfo,BasicTypeInfo,65,456,9,9,12,67,10,16,3,14
Flink : Core,org.apache.flink.api.common.typeinfo,SqlTimeTypeInfo,58,116,3,13,14,24,12,12,9,7
Flink : Core,org.apache.flink.api.common.typeinfo,NothingTypeInfo,19,23,0,2,7,8,7,6,7,5
Flink : Core,org.apache.flink.api.common.typeinfo,NumericTypeInfo,0,55,0,0,0,7,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeinfo,LocalTimeTypeInfo,78,96,9,7,22,16,16,8,10,6
Flink : Core,org.apache.flink.api.common.typeinfo,FractionalTypeInfo,0,35,0,0,0,7,0,2,0,2
Flink : Core,org.apache.flink.api.common.typeinfo,TypeInformation,3,17,0,0,1,6,1,4,1,4
Flink : Core,org.apache.flink.api.common.typeinfo,PrimitiveArrayTypeInfo,40,231,6,10,10,39,12,13,6,11
Flink : Core,org.apache.flink.configuration.description,LineBreakElement,0,8,0,0,0,3,0,2,0,2
Flink : Core,org.apache.flink.configuration.description,TextElement.TextStyle,0,14,0,0,0,2,0,1,0,1
Flink : Core,org.apache.flink.configuration.description,Description,0,13,0,0,0,5,0,3,0,3
Flink : Core,org.apache.flink.configuration.description,Description.DescriptionBuilder,0,54,0,0,0,13,0,7,0,7
Flink : Core,org.apache.flink.configuration.description,HtmlFormatter,4,101,1,3,2,20,1,8,0,7
Flink : Core,org.apache.flink.configuration.description,TextElement,0,49,0,0,0,15,0,8,0,8
Flink : Core,org.apache.flink.configuration.description,Formatter,0,125,0,2,0,36,0,13,0,12
Flink : Core,org.apache.flink.configuration.description,ListElement,0,19,0,0,0,7,0,4,0,4
Flink : Core,org.apache.flink.configuration.description,LinkElement,0,31,0,0,0,10,0,6,0,6
Flink : Core,org.apache.flink.api.common.aggregators,DoubleZeroConvergence,12,0,2,0,2,0,3,0,2,0
Flink : Core,org.apache.flink.api.common.aggregators,LongZeroConvergence,12,0,2,0,2,0,3,0,2,0
Flink : Core,org.apache.flink.api.common.aggregators,AggregatorRegistry,132,0,18,0,31,0,16,0,7,0
Flink : Core,org.apache.flink.api.common.aggregators,LongSumAggregator,28,0,0,0,8,0,5,0,5,0
Flink : Core,org.apache.flink.api.common.aggregators,DoubleSumAggregator,35,0,0,0,10,0,5,0,5,0
Flink : Core,org.apache.flink.api.common.aggregators,AggregatorWithName,15,0,0,0,6,0,3,0,3,0
Flink : Core,org.apache.flink.api.common.functions,RichGroupCombineFunction,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.functions,RichGroupReduceFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,RichMapPartitionFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,RichCrossFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,AbstractRichFunction,28,13,5,1,8,5,6,3,3,3
Flink : Core,org.apache.flink.api.common.functions,RichFlatJoinFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,RichFlatMapFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,RichReduceFunction,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.functions,RichFilterFunction,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.functions,RichCoGroupFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,RichJoinFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.functions,InvalidTypesException,3,9,0,0,2,4,1,2,1,2
Flink : Core,org.apache.flink.api.common.functions,RichAggregateFunction,3,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.functions,RichMapFunction,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.resources,Resource,17,211,3,23,2,36,4,24,1,14
Flink : Core,org.apache.flink.api.common.resources,ExternalResource,0,17,0,0,0,5,0,3,0,3
Flink : Core,org.apache.flink.api.common.resources,CPUResource,0,29,0,0,0,7,0,4,0,4
Flink : Core,org.apache.flink.core.fs.local,LocalRecoverableSerializer,17,122,2,2,2,26,2,5,0,5
Flink : Core,org.apache.flink.core.fs.local,LocalRecoverableFsDataOutputStream,5,169,0,4,2,36,1,11,1,9
Flink : Core,org.apache.flink.core.fs.local,LocalBlockLocation,2,13,0,0,1,6,1,4,1,4
Flink : Core,org.apache.flink.core.fs.local,LocalFileSystemFactory,0,8,0,0,0,3,0,3,0,3
Flink : Core,org.apache.flink.core.fs.local,LocalRecoverableWriter,45,101,8,8,7,24,11,7,3,7
Flink : Core,org.apache.flink.core.fs.local,LocalRecoverable,21,35,1,1,1,9,2,4,1,4
Flink : Core,org.apache.flink.core.fs.local,LocalFileStatus,21,60,0,0,3,12,3,8,3,8
Flink : Core,org.apache.flink.core.fs.local,LocalDataInputStream,5,48,0,2,1,13,1,8,1,7
Flink : Core,org.apache.flink.core.fs.local,LocalDataOutputStream,9,30,0,0,4,10,2,5,2,5
Flink : Core,org.apache.flink.core.fs.local,LocalFileSystem,63,372,15,43,7,83,15,37,0,23
Flink : Core,org.apache.flink.core.fs.local,LocalRecoverableFsDataOutputStream.LocalCommitter,69,79,8,4,11,18,6,4,0,4
Flink : Core,org.apache.flink.api.connector.source.lib.util,IteratorSourceEnumerator,44,0,2,0,15,0,8,0,7,0
Flink : Core,org.apache.flink.api.connector.source.lib.util,IteratorSourceReader,18,159,9,21,5,42,11,15,3,8
Flink : Core,org.apache.flink.api.common.state,CheckpointListener,1,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig,48,51,3,1,6,14,8,4,6,4
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.RocksdbCompactFilterCleanupStrategy,0,15,0,0,0,5,0,3,0,3
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.Builder,68,55,0,0,17,13,11,4,11,4
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.CleanupStrategies.EmptyCleanupStrategy,0,3,0,0,0,1,0,1,0,1
Flink : Core,org.apache.flink.api.common.state,AggregatingStateDescriptor,38,0,0,0,11,0,5,0,5,0
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.IncrementalCleanupStrategy,0,29,0,2,0,8,0,5,0,4
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.StateVisibility,0,24,0,0,0,3,0,1,0,1
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.TtlTimeCharacteristic,0,14,0,0,0,2,0,1,0,1
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.UpdateType,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common.state,ListStateDescriptor,15,28,1,1,4,7,3,3,2,3
Flink : Core,org.apache.flink.api.common.state,StateDescriptor.Type,74,0,0,0,8,0,1,0,1,0
Flink : Core,org.apache.flink.api.common.state,StateDescriptor,163,295,19,19,31,75,19,20,6,14
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.CleanupStrategies,5,52,0,6,1,13,1,9,1,6
Flink : Core,org.apache.flink.api.common.state,MapStateDescriptor,22,40,2,2,5,10,4,4,2,4
Flink : Core,org.apache.flink.api.common.state,StateTtlConfig.CleanupStrategies.Strategies,0,34,0,0,0,4,0,1,0,1
Flink : Core,org.apache.flink.api.common.state,ValueStateDescriptor,20,18,0,0,7,6,4,3,4,3
Flink : Core,org.apache.flink.api.common.state,ReducingStateDescriptor,18,28,1,1,5,8,3,3,2,3
Flink : Core,org.apache.flink.api.connector.source.lib,NumberSequenceSource,92,22,5,1,19,6,12,2,9,2
Flink : Core,org.apache.flink.api.connector.source.lib,NumberSequenceSource.NumberSequenceSplit,32,40,1,1,4,8,5,3,4,3
Flink : Core,org.apache.flink.api.connector.source.lib,NumberSequenceSource.SplitSerializer,72,0,4,0,16,0,7,0,5,0
Flink : Core,org.apache.flink.api.connector.source.lib,NumberSequenceSource.CheckpointSerializer,74,0,6,0,15,0,6,0,3,0
Flink : Core,org.apache.flink.configuration,ConfigOptions.OptionBuilder,0,107,0,0,0,18,0,14,0,14
Flink : Core,org.apache.flink.configuration,DeploymentOptions,70,0,0,0,32,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,SchedulerExecutionMode,0,14,0,0,0,2,0,1,0,1
Flink : Core,org.apache.flink.configuration,TaskManagerOptions,0,491,0,0,0,229,0,1,0,1
Flink : Core,org.apache.flink.configuration,ConfigOptions.ListConfigOptionBuilder,0,36,0,0,0,7,0,3,0,3
Flink : Core,org.apache.flink.configuration,IllegalConfigurationException,6,9,0,0,2,4,1,2,1,2
Flink : Core,org.apache.flink.configuration,AkkaOptions,269,0,0,0,157,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,ConfigurationUtils,329,630,30,81,69,139,28,67,10,29
Flink : Core,org.apache.flink.configuration,BlobServerOptions,3,95,0,0,1,45,1,1,1,1
Flink : Core,org.apache.flink.configuration,StructuredOptionsSplitter,4,317,3,41,1,59,3,26,0,6
Flink : Core,org.apache.flink.configuration,JobManagerOptions,6,405,0,0,2,189,1,1,1,1
Flink : Core,org.apache.flink.configuration,PipelineOptionsInternal,11,0,0,0,6,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,ExternalResourceOptions,77,0,0,0,30,0,8,0,8,0
Flink : Core,org.apache.flink.configuration,Configuration,330,875,21,65,70,201,34,76,19,45
Flink : Core,org.apache.flink.configuration,MemorySize,37,540,9,49,7,97,8,48,1,26
Flink : Core,org.apache.flink.configuration,ClusterOptions,192,0,18,0,73,0,16,0,7,0
Flink : Core,org.apache.flink.configuration,ResourceManagerOptions,185,0,0,0,79,0,1,0,1,0
Flink : Core,org.apache.flink.configuration,WebOptions,0,234,0,0,0,81,0,1,0,1
Flink : Core,org.apache.flink.configuration,GlobalConfiguration,16,268,4,24,4,49,4,17,0,7
Flink : Core,org.apache.flink.configuration,ConfigConstants,0,20,0,0,0,8,0,1,0,1
Flink : Core,org.apache.flink.configuration,ConfigUtils,0,97,0,10,0,31,0,8,0,3
Flink : Core,org.apache.flink.configuration,DeploymentOptionsInternal,11,0,0,0,6,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,OptimizerOptions,3,25,0,0,1,12,1,1,1,1
Flink : Core,org.apache.flink.configuration,DelegatingConfiguration,628,144,10,14,91,30,57,11,52,4
Flink : Core,org.apache.flink.configuration,ConfigOptions,0,8,0,0,0,2,0,1,0,1
Flink : Core,org.apache.flink.configuration,StructuredOptionsSplitter.TokenType,0,44,0,0,0,5,0,1,0,1
Flink : Core,org.apache.flink.configuration,JobManagerOptions.SchedulerType,0,24,0,0,0,3,0,1,0,1
Flink : Core,org.apache.flink.configuration,ClusterOptions.UserSystemExitMode,127,0,2,0,20,0,5,0,4,0
Flink : Core,org.apache.flink.configuration,CheckpointingOptions,175,0,0,0,80,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,RestartStrategyOptions,7,380,0,0,2,120,1,1,1,1
Flink : Core,org.apache.flink.configuration,StateBackendOptions,67,0,0,0,32,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,ConfigOption,83,209,26,10,13,41,19,20,4,17
Flink : Core,org.apache.flink.configuration,ConfigOptions.TypedConfigOptionBuilder,0,46,0,0,0,8,0,4,0,4
Flink : Core,org.apache.flink.configuration,TaskManagerOptionsInternal,11,0,0,0,6,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,HeartbeatManagerOptions,0,17,0,0,0,8,0,1,0,1
Flink : Core,org.apache.flink.configuration,TaskManagerOptions.new HashMap() {...},0,18,0,0,0,5,0,1,0,1
Flink : Core,org.apache.flink.configuration,RestOptions,3,224,0,0,1,96,1,1,1,1
Flink : Core,org.apache.flink.configuration,StructuredOptionsSplitter.Token,0,21,0,0,0,8,0,4,0,4
Flink : Core,org.apache.flink.configuration,HistoryServerOptions,98,0,0,0,47,0,1,0,1,0
Flink : Core,org.apache.flink.configuration,NettyShuffleEnvironmentOptions,0,318,0,0,0,124,0,1,0,1
Flink : Core,org.apache.flink.configuration,JMXServerOptions,15,0,0,0,8,0,1,0,1,0
Flink : Core,org.apache.flink.configuration,FallbackKey,60,27,12,0,8,8,9,5,3,5
Flink : Core,org.apache.flink.configuration,UnmodifiableConfiguration,17,9,0,0,10,3,5,2,5,2
Flink : Core,org.apache.flink.configuration,PipelineOptions,3,264,0,0,1,153,1,1,1,1
Flink : Core,org.apache.flink.configuration,MemorySize.MemoryUnit,1,287,1,13,0,37,1,13,0,7
Flink : Core,org.apache.flink.configuration,HighAvailabilityOptions,274,0,0,0,97,0,1,0,1,0
Flink : Core,org.apache.flink.configuration,QueryableStateOptions,112,0,0,0,39,0,1,0,1,0
Flink : Core,org.apache.flink.configuration,CoreOptions,3,350,0,0,1,143,1,9,1,9
Flink : Core,org.apache.flink.configuration,MetricOptions,0,170,0,0,0,85,0,1,0,1
Flink : Core,org.apache.flink.configuration,ExecutionOptions,3,77,0,0,1,33,1,1,1,1
Flink : Core,org.apache.flink.configuration,AlgorithmOptions,36,0,0,0,17,0,2,0,2,0
Flink : Core,org.apache.flink.configuration,SecurityOptions,3,477,0,0,1,221,1,1,1,1
Flink : Core,org.apache.flink.api.common.distributions,CommonRangeBoundaries,118,0,14,0,27,0,11,0,4,0
Flink : Core,org.apache.flink.util,FileUtils.FilterFileVisitor,0,34,0,2,0,9,0,4,0,3
Flink : Core,org.apache.flink.util,ChildFirstClassLoader,100,12,14,0,24,5,10,2,3,2
Flink : Core,org.apache.flink.util,AutoCloseableAsync,14,0,0,0,6,0,1,0,1,0
Flink : Core,org.apache.flink.util,UnionIterator,4,101,0,12,1,29,1,13,1,7
Flink : Core,org.apache.flink.util,IOUtils,137,122,27,19,43,42,25,13,8,7
Flink : Core,org.apache.flink.util,CloseableIterable,5,0,0,0,1,0,1,0,1,0
Flink : Core,org.apache.flink.util,IterableUtils.new Iterator() {...},51,0,8,0,10,0,7,0,3,0
Flink : Core,org.apache.flink.util,LinkedOptionalMapSerializer,13,142,5,7,4,36,5,6,0,5
Flink : Core,org.apache.flink.util,ProcessorArchitecture,12,182,3,7,5,24,5,8,2,6
Flink : Core,org.apache.flink.util,DynamicCodeLoadingException,9,0,0,0,4,0,2,0,2,0
Flink : Core,org.apache.flink.util,OptionalFailure,155,0,16,0,36,0,21,0,13,0
Flink : Core,org.apache.flink.util,AbstractID,15,230,9,15,4,48,9,18,0,15
Flink : Core,org.apache.flink.util,IterableUtils,14,11,1,1,3,3,3,1,2,1
Flink : Core,org.apache.flink.util,LambdaUtil,39,18,10,0,14,5,7,2,2,2
Flink : Core,org.apache.flink.util,FlinkRuntimeException,9,4,0,0,4,2,2,1,2,1
Flink : Core,org.apache.flink.util,NetUtils.new Iterator() {...},5,31,0,2,1,4,1,4,1,3
Flink : Core,org.apache.flink.util,CollectionUtil,86,45,12,2,17,9,14,3,8,2
Flink : Core,org.apache.flink.util,OutputTag,90,20,8,2,20,6,11,2,6,2
Flink : Core,org.apache.flink.util,InstantiationUtil.MigrationUtil,0,79,0,2,0,16,0,5,0,4
Flink : Core,org.apache.flink.util,TimeUtils.TimeUnit,0,262,0,0,0,23,0,9,0,9
Flink : Core,org.apache.flink.util,SerializedValue,2,64,1,3,1,18,1,9,0,8
Flink : Core,org.apache.flink.util,SerializedThrowable,188,0,16,0,53,0,19,0,11,0
Flink : Core,org.apache.flink.util,LinkedOptionalMap.MergeResult,0,31,0,2,0,9,0,6,0,5
Flink : Core,org.apache.flink.util,Preconditions,200,56,28,14,42,23,20,14,4,9
Flink : Core,org.apache.flink.util,OperatingSystem,58,87,19,3,14,14,14,5,3,5
Flink : Core,org.apache.flink.util,CloseableIterator.new CloseableIterator() {...},57,0,6,0,14,0,7,0,4,0
Flink : Core,org.apache.flink.util,CloseableIterator.new CloseableIterator() {...},0,58,0,6,0,12,0,8,0,5
Flink : Core,org.apache.flink.util,CloseableIterator.new CloseableIterator() {...},0,30,1,1,0,8,1,4,0,4
