<<immutable-context>>	<java.lang.invoke.InvokerBytecodeGenerator: java.lang.invoke.LambdaForm$Name emitSelectAlternative(java.lang.invoke.LambdaForm$Name,java.lang.invoke.LambdaForm$Name)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.MethodHandleImpl$Intrinsic: java.lang.invoke.MethodHandleImpl$Intrinsic[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.Throwable: java.lang.StackTraceElement[] getStackTrace()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.Throwable: void setStackTrace(java.lang.StackTraceElement[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.LambdaForm: void <init>(java.lang.String,int,java.lang.invoke.LambdaForm$Name[],int,boolean,java.lang.invoke.MethodHandle)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.LambdaForm: int normalize()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name cloneWithIndex(int)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.util.DerInputBuffer: sun.security.util.DerInputBuffer dup()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.AccessControlContext: void <init>(java.security.ProtectionDomain[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.util.jar.JarFile$JarFileEntry: java.security.cert.Certificate[] getCertificates()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.util.jar.JarFile$JarFileEntry: java.security.CodeSigner[] getCodeSigners()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.text.normalizer.UnicodeSet: sun.text.normalizer.UnicodeSet set(sun.text.normalizer.UnicodeSet)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.util.locale.provider.LocaleProviderAdapter$Type: sun.util.locale.provider.LocaleProviderAdapter$Type[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.time.Month: java.time.Month[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.invoke.util.Wrapper: sun.invoke.util.Wrapper[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.util.ObjectIdentifier: byte[] pack(byte[],int,int,int,int)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.math.RoundingMode: java.math.RoundingMode[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.MethodType: java.lang.invoke.MethodType changeParameterType(int,java.lang.Class)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.MethodType: java.lang.invoke.MethodType asSpreaderType(java.lang.Class,int)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.MethodType: java.util.List parameterList()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.MethodType: java.lang.Class[] parameterArray()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.misc.FormattedFloatingDecimal$Form: sun.misc.FormattedFloatingDecimal$Form[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.ProtectionDomain: java.security.Principal[] getPrincipals()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.pkcs.PKCS9Attributes: byte[] getDerEncoding()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509CertInfo: byte[] getEncodedInfo()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.invoke.LambdaForm$BasicType: java.lang.invoke.LambdaForm$BasicType[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.text.Normalizer$Form: java.text.Normalizer$Form[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.provider.PolicyFile$SelfPermission: void <init>(java.lang.String,java.lang.String,java.lang.String,java.security.cert.Certificate[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.provider.PolicyFile$SelfPermission: void <init>(java.lang.String,java.lang.String,java.lang.String,java.security.cert.Certificate[])>/java.lang.Object.clone/1	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509CertImpl: void derEncode(java.io.OutputStream)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509CertImpl: byte[] getEncoded()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509CertImpl: java.lang.Object get(java.lang.String)>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509CertImpl: java.lang.Object get(java.lang.String)>/java.lang.Object.clone/1	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.util.DisabledAlgorithmConstraints$Constraint$Operator: sun.security.util.DisabledAlgorithmConstraints$Constraint$Operator[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.util.locale.provider.JRELocaleProviderAdapter: java.util.Locale[] getAvailableLocales()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.util.logging.PlatformLogger$Level: sun.util.logging.PlatformLogger$Level[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.util.Locale$Category: java.util.Locale$Category[] values()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.pkcs.PKCS7: java.security.cert.X509Certificate[] getCertificates()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.CodeSource: void <init>(java.net.URL,java.security.cert.Certificate[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.CodeSource: void <init>(java.net.URL,java.security.CodeSigner[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/java.lang.Object.clone/1	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.spec.EncodedKeySpec: void <init>(byte[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509Key: byte[] getEncoded()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<sun.security.x509.X509Key: byte[] encode()>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.UnresolvedPermission: void <init>(java.lang.String,java.lang.String,java.lang.String,java.security.cert.Certificate[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.security.UnresolvedPermission: void <init>(java.lang.String,java.lang.String,java.lang.String,java.security.cert.Certificate[])>/java.lang.Object.clone/1	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
<<immutable-context>>	<java.lang.Class: java.lang.reflect.Constructor[] copyConstructors(java.lang.reflect.Constructor[])>/java.lang.Object.clone/0	<<immutable-context>>	<java.lang.Object: java.lang.Object clone()>
