<net.vidageek.mirror.reflect.DefaultMethodReflector: java.lang.reflect.Method withAnyArgs()>/list#_62	<net.vidageek.mirror.reflect.DefaultMethodReflector: java.lang.reflect.Method withAnyArgs()>
<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanDefinitionNames()>/$stack4	<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanDefinitionNames()>
<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanNamesForType(java.lang.Class,boolean,boolean)>/result#_300	<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanNamesForType(java.lang.Class,boolean,boolean)>
<org.springframework.beans.factory.support.DefaultListableBeanFactory: void freezeConfiguration()>/$stack3	<org.springframework.beans.factory.support.DefaultListableBeanFactory: void freezeConfiguration()>
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper autowireConstructor(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.reflect.Constructor[],java.lang.Object[])>/ex#25_$$A_1#_171	<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper autowireConstructor(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.reflect.Constructor[],java.lang.Object[])>
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/ambiguousFactoryMethods_$$A_1#_447	<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.factory.support.ConstructorResolver$ArgumentsHolder createArgumentArray(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,org.springframework.beans.factory.config.ConstructorArgumentValues,org.springframework.beans.BeanWrapper,java.lang.Class[],java.lang.String[],java.lang.Object,boolean)>/usedValueHolders#_655	<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.factory.support.ConstructorResolver$ArgumentsHolder createArgumentArray(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,org.springframework.beans.factory.config.ConstructorArgumentValues,org.springframework.beans.BeanWrapper,java.lang.Class[],java.lang.String[],java.lang.Object,boolean)>
<org.springframework.beans.factory.support.DefaultSingletonBeanRegistry: java.lang.String[] getSingletonNames()>/$stack3	<org.springframework.beans.factory.support.DefaultSingletonBeanRegistry: java.lang.String[] getSingletonNames()>
<org.springframework.core.BridgeMethodResolver: java.lang.reflect.Method findBridgedMethod(java.lang.reflect.Method)>/candidateMethods#_65	<org.springframework.core.BridgeMethodResolver: java.lang.reflect.Method findBridgedMethod(java.lang.reflect.Method)>
<br.com.caelum.vraptor.validator.DefaultValidator: br.com.caelum.vraptor.View onErrorUse(java.lang.Class)>/$stack9	<br.com.caelum.vraptor.validator.DefaultValidator: br.com.caelum.vraptor.View onErrorUse(java.lang.Class)>
<br.com.caelum.vraptor.validator.DefaultValidator: java.util.List getErrors()>/$stack1	<br.com.caelum.vraptor.validator.DefaultValidator: java.util.List getErrors()>
<com.google.common.collect.AbstractMultimap$WrappedCollection$WrappedIterator: void <init>(com.google.common.collect.AbstractMultimap$WrappedCollection)>/$stack4	<com.google.common.collect.AbstractMultimap$WrappedCollection$WrappedIterator: void <init>(com.google.common.collect.AbstractMultimap$WrappedCollection)>
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class)>/resultList#_148	<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class)>
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class,boolean,boolean)>/resultList#_191	<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class,boolean,boolean)>
<sun.util.locale.provider.LocaleServiceProviderPool: java.util.List findProviders(java.util.Locale)>/l2_$$A_6#_334	<sun.util.locale.provider.LocaleServiceProviderPool: java.util.List findProviders(java.util.Locale)>
<javassist.bytecode.MethodInfo: void compact(javassist.bytecode.ConstPool)>/$stack6	<javassist.bytecode.MethodInfo: void compact(javassist.bytecode.ConstPool)>
<br.com.caelum.vraptor.http.route.DefaultRouter: java.util.Collection routesMatchingUri(java.lang.String)>/$stack3	<br.com.caelum.vraptor.http.route.DefaultRouter: java.util.Collection routesMatchingUri(java.lang.String)>
<br.com.caelum.vraptor.http.route.DefaultRouter: java.lang.String urlFor(java.lang.Class,java.lang.reflect.Method,java.lang.Object[])>/$stack7	<br.com.caelum.vraptor.http.route.DefaultRouter: java.lang.String urlFor(java.lang.Class,java.lang.reflect.Method,java.lang.Object[])>
<br.com.caelum.vraptor.http.route.DefaultRouter: java.util.List allRoutes()>/$stack1	<br.com.caelum.vraptor.http.route.DefaultRouter: java.util.List allRoutes()>
<javassist.bytecode.MethodInfo: javassist.bytecode.AttributeInfo getAttribute(java.lang.String)>/$stack2	<javassist.bytecode.MethodInfo: javassist.bytecode.AttributeInfo getAttribute(java.lang.String)>
<javassist.bytecode.MethodInfo: javassist.bytecode.ExceptionsAttribute getExceptionsAttribute()>/$stack2	<javassist.bytecode.MethodInfo: javassist.bytecode.ExceptionsAttribute getExceptionsAttribute()>
<javassist.bytecode.MethodInfo: javassist.bytecode.CodeAttribute getCodeAttribute()>/$stack2	<javassist.bytecode.MethodInfo: javassist.bytecode.CodeAttribute getCodeAttribute()>
<org.springframework.beans.factory.config.ConstructorArgumentValues: java.util.List getGenericArgumentValues()>/$stack1	<org.springframework.beans.factory.config.ConstructorArgumentValues: java.util.List getGenericArgumentValues()>
<org.springframework.util.StringUtils: java.lang.String cleanPath(java.lang.String)>/pathElements#_603	<org.springframework.util.StringUtils: java.lang.String cleanPath(java.lang.String)>
<com.google.common.collect.Collections2$FilteredCollection: com.google.common.collect.Collections2$FilteredCollection createCombined(com.google.common.base.Predicate)>/$stack4	<com.google.common.collect.Collections2$FilteredCollection: com.google.common.collect.Collections2$FilteredCollection createCombined(com.google.common.base.Predicate)>
<org.springframework.expression.spel.ast.InlineList: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/returnValue#_85	<org.springframework.expression.spel.ast.InlineList: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>
<org.springframework.expression.spel.ast.Projection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/result#_68	<org.springframework.expression.spel.ast.Projection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>
<org.springframework.expression.spel.ast.Projection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/result_$$A_1#_83	<org.springframework.expression.spel.ast.Projection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>
<org.springframework.expression.spel.ast.Selection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>/lastKey#19#_112	<org.springframework.expression.spel.ast.Selection: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>
<org.joda.time.format.DateTimeFormatterBuilder$Composite: void decompose(java.util.List,java.util.List,java.util.List)>/l2#_0	<org.joda.time.format.DateTimeFormatterBuilder$Composite: void decompose(java.util.List,java.util.List,java.util.List)>
<org.joda.time.format.DateTimeFormatterBuilder$Composite: void decompose(java.util.List,java.util.List,java.util.List)>/l3#_0	<org.joda.time.format.DateTimeFormatterBuilder$Composite: void decompose(java.util.List,java.util.List,java.util.List)>
<org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory: void applyPropertyValues(java.lang.String,org.springframework.beans.factory.config.BeanDefinition,org.springframework.beans.BeanWrapper,org.springframework.beans.PropertyValues)>/deepCopy#_1316	<org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory: void applyPropertyValues(java.lang.String,org.springframework.beans.factory.config.BeanDefinition,org.springframework.beans.BeanWrapper,org.springframework.beans.PropertyValues)>
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: boolean maybeEatConstructorReference()>/nodes#_626	<org.springframework.expression.spel.standard.InternalSpelExpressionParser: boolean maybeEatConstructorReference()>
<org.springframework.context.support.DefaultLifecycleProcessor: void doStop(java.util.Map,java.lang.String,java.util.concurrent.CountDownLatch,java.util.Set)>/countDownBeanNames#_0	<org.springframework.context.support.DefaultLifecycleProcessor: void doStop(java.util.Map,java.lang.String,java.util.concurrent.CountDownLatch,java.util.Set)>
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/registryPostProcessors#_580	<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/regularPostProcessors#_579	<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/regularPostProcessors#16#_618	<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/registryPostProcessorBeans#12_$$A_2#_641	<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/registryPostProcessor#34#_649	<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/priorityOrderedPostProcessors#_683	<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/ppName#14#_708	<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/ppName#14_$$A_1#_720	<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/internalPostProcessors#_684	<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>
<org.springframework.core.convert.support.GenericConversionService: org.springframework.core.convert.converter.GenericConverter findConverterForClassPair(org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>/classQueue_$$A_1#_353	<org.springframework.core.convert.support.GenericConversionService: org.springframework.core.convert.converter.GenericConverter findConverterForClassPair(org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>
<org.springframework.core.convert.support.GenericConversionService: org.springframework.core.convert.converter.GenericConverter getMatchingConverterForTarget(org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor,java.util.Map)>/classQueue_$$A_1#_424	<org.springframework.core.convert.support.GenericConversionService: org.springframework.core.convert.converter.GenericConverter getMatchingConverterForTarget(org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor,java.util.Map)>
<net.vidageek.mirror.list.BackedMirrorList: net.vidageek.mirror.list.dsl.MirrorList matching(net.vidageek.mirror.list.dsl.Matcher)>/filteredList#_29	<net.vidageek.mirror.list.BackedMirrorList: net.vidageek.mirror.list.dsl.MirrorList matching(net.vidageek.mirror.list.dsl.Matcher)>
<br.com.caelum.vraptor.http.route.DefaultRouter: java.util.List allRoutes()>/$stack2	<br.com.caelum.vraptor.http.route.DefaultRouter: java.util.List allRoutes()>
<org.joda.time.format.DateTimeFormatterBuilder: java.lang.Object getFormatter()>/$stack8	<org.joda.time.format.DateTimeFormatterBuilder: java.lang.Object getFormatter()>
<org.springframework.beans.propertyeditors.CustomCollectionEditor: void setValue(java.lang.Object)>/target#_119	<org.springframework.beans.propertyeditors.CustomCollectionEditor: void setValue(java.lang.Object)>
<org.springframework.beans.propertyeditors.CustomCollectionEditor: void setValue(java.lang.Object)>/target_$$A_1#_128	<org.springframework.beans.propertyeditors.CustomCollectionEditor: void setValue(java.lang.Object)>
<org.springframework.beans.propertyeditors.CustomCollectionEditor: void setValue(java.lang.Object)>/source_$$A_1#_136	<org.springframework.beans.propertyeditors.CustomCollectionEditor: void setValue(java.lang.Object)>
<com.google.common.collect.LinkedHashMultimap$SetDecorator: java.util.Iterator iterator()>/delegateIterator#_221	<com.google.common.collect.LinkedHashMultimap$SetDecorator: java.util.Iterator iterator()>
<com.google.common.collect.Iterables: boolean removeIfFromRandomAccessList(java.util.List,com.google.common.base.Predicate)>/list#_0	<com.google.common.collect.Iterables: boolean removeIfFromRandomAccessList(java.util.List,com.google.common.base.Predicate)>
<com.google.common.collect.Collections2$FilteredCollection: void clear()>/$stack2	<com.google.common.collect.Collections2$FilteredCollection: void clear()>
<org.springframework.context.event.AbstractApplicationEventMulticaster: java.util.Collection getApplicationListeners(org.springframework.context.ApplicationEvent)>/allListeners#_137	<org.springframework.context.event.AbstractApplicationEventMulticaster: java.util.Collection getApplicationListeners(org.springframework.context.ApplicationEvent)>
<com.thoughtworks.xstream.converters.reflection.SerializableConverter: java.util.List hierarchyFor(java.lang.Class)>/result#_315	<com.thoughtworks.xstream.converters.reflection.SerializableConverter: java.util.List hierarchyFor(java.lang.Class)>
<org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever: java.util.Collection getApplicationListeners()>/allListeners#_233	<org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever: java.util.Collection getApplicationListeners()>
<javassist.bytecode.MethodInfo: void addAttribute(javassist.bytecode.AttributeInfo)>/$stack3	<javassist.bytecode.MethodInfo: void addAttribute(javassist.bytecode.AttributeInfo)>
<javassist.bytecode.MethodInfo: void removeExceptionsAttribute()>/$stack1	<javassist.bytecode.MethodInfo: void removeExceptionsAttribute()>
<javassist.bytecode.MethodInfo: void removeCodeAttribute()>/$stack1	<javassist.bytecode.MethodInfo: void removeCodeAttribute()>
<javassist.bytecode.MethodInfo: void write(java.io.DataOutputStream)>/$stack8	<javassist.bytecode.MethodInfo: void write(java.io.DataOutputStream)>
<org.picocontainer.injectors.ConstructorInjector: java.util.List getSortedMatchingConstructors()>/matchingConstructors#_366	<org.picocontainer.injectors.ConstructorInjector: java.util.List getSortedMatchingConstructors()>
<org.springframework.beans.factory.support.AbstractBeanFactory: void copyConfigurationFrom(org.springframework.beans.factory.config.ConfigurableBeanFactory)>/$stack13	<org.springframework.beans.factory.support.AbstractBeanFactory: void copyConfigurationFrom(org.springframework.beans.factory.config.ConfigurableBeanFactory)>
<org.springframework.beans.factory.support.AbstractBeanFactory: void beforePrototypeCreation(java.lang.String)>/beanNameSet#_901	<org.springframework.beans.factory.support.AbstractBeanFactory: void beforePrototypeCreation(java.lang.String)>
<org.springframework.expression.spel.ast.AstUtils: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>/specificAccessors#_45	<org.springframework.expression.spel.ast.AstUtils: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>
<org.springframework.expression.spel.ast.AstUtils: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>/generalAccessors#_46	<org.springframework.expression.spel.ast.AstUtils: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>
<com.thoughtworks.xstream.core.util.CompositeClassLoader: java.lang.Class loadClass(java.lang.String)>/$stack11	<com.thoughtworks.xstream.core.util.CompositeClassLoader: java.lang.Class loadClass(java.lang.String)>
<com.google.common.collect.AbstractMultimap$WrappedCollection: void addToMap()>/$stack4	<com.google.common.collect.AbstractMultimap$WrappedCollection: void addToMap()>
<org.springframework.expression.spel.ast.PropertyOrFieldReference: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>/specificAccessors#_292	<org.springframework.expression.spel.ast.PropertyOrFieldReference: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>
<org.springframework.expression.spel.ast.PropertyOrFieldReference: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>/generalAccessors#_293	<org.springframework.expression.spel.ast.PropertyOrFieldReference: java.util.List getPropertyAccessorsToTry(java.lang.Class,org.springframework.expression.spel.ExpressionState)>
<br.com.caelum.vraptor.validator.DefaultValidator: br.com.caelum.vraptor.View onErrorUse(java.lang.Class)>/$stack12	<br.com.caelum.vraptor.validator.DefaultValidator: br.com.caelum.vraptor.View onErrorUse(java.lang.Class)>
<br.com.caelum.vraptor.validator.DefaultValidator: br.com.caelum.vraptor.View onErrorUse(java.lang.Class)>/$stack5	<br.com.caelum.vraptor.validator.DefaultValidator: br.com.caelum.vraptor.View onErrorUse(java.lang.Class)>
<com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter: java.util.Collection read(com.google.gson.stream.JsonReader)>/collection#_78	<com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter: java.util.Collection read(com.google.gson.stream.JsonReader)>
<org.springframework.beans.BeanWrapperImpl: void setPropertyValue(org.springframework.beans.BeanWrapperImpl$PropertyTokenHolder,org.springframework.beans.PropertyValue)>/arrayIndex#13#_957	<org.springframework.beans.BeanWrapperImpl: void setPropertyValue(org.springframework.beans.BeanWrapperImpl$PropertyTokenHolder,org.springframework.beans.PropertyValue)>
<org.springframework.beans.factory.support.AbstractBeanFactory: void beforePrototypeCreation(java.lang.String)>/beanNameSet#2#_907	<org.springframework.beans.factory.support.AbstractBeanFactory: void beforePrototypeCreation(java.lang.String)>
<org.picocontainer.parameters.CollectionComponentParameter: java.util.Collection getCollectionInstance(org.picocontainer.PicoContainer,java.lang.Class,java.util.Map,org.picocontainer.NameBinding,boolean)>/result#_339	<org.picocontainer.parameters.CollectionComponentParameter: java.util.Collection getCollectionInstance(org.picocontainer.PicoContainer,java.lang.Class,java.util.Map,org.picocontainer.NameBinding,boolean)>
<com.google.common.collect.Sets: java.util.Set filter(java.util.Set,com.google.common.base.Predicate)>/$stack14	<com.google.common.collect.Sets: java.util.Set filter(java.util.Set,com.google.common.base.Predicate)>
<com.google.common.collect.Sets: java.util.SortedSet filter(java.util.SortedSet,com.google.common.base.Predicate)>/$stack13	<com.google.common.collect.Sets: java.util.SortedSet filter(java.util.SortedSet,com.google.common.base.Predicate)>
<com.google.common.collect.Sets$FilteredSortedSet: java.util.SortedSet subSet(java.lang.Object,java.lang.Object)>/$stack4	<com.google.common.collect.Sets$FilteredSortedSet: java.util.SortedSet subSet(java.lang.Object,java.lang.Object)>
<com.google.common.collect.Sets$FilteredSortedSet: java.util.SortedSet headSet(java.lang.Object)>/$stack3	<com.google.common.collect.Sets$FilteredSortedSet: java.util.SortedSet headSet(java.lang.Object)>
<com.google.common.collect.Sets$FilteredSortedSet: java.util.SortedSet tailSet(java.lang.Object)>/$stack3	<com.google.common.collect.Sets$FilteredSortedSet: java.util.SortedSet tailSet(java.lang.Object)>
<ognl.ListPropertyAccessor: void setProperty(java.util.Map,java.lang.Object,java.lang.Object,java.lang.Object)>/list#_99	<ognl.ListPropertyAccessor: void setProperty(java.util.Map,java.lang.Object,java.lang.Object,java.lang.Object)>
<org.springframework.expression.spel.ast.Indexer: void setValue(org.springframework.expression.spel.ExpressionState,java.lang.Object)>/possiblyConvertedValue#7#_220	<org.springframework.expression.spel.ast.Indexer: void setValue(org.springframework.expression.spel.ExpressionState,java.lang.Object)>
<com.google.common.collect.Sets$FilteredSortedSet: java.util.Comparator comparator()>/$stack1	<com.google.common.collect.Sets$FilteredSortedSet: java.util.Comparator comparator()>
<com.google.common.collect.Sets$FilteredSortedSet: java.lang.Object last()>/$stack3	<com.google.common.collect.Sets$FilteredSortedSet: java.lang.Object last()>
<javassist.bytecode.stackmap.TypeData$TypeName: void add(java.util.ArrayList,javassist.bytecode.stackmap.TypeData)>/list#_0	<javassist.bytecode.stackmap.TypeData$TypeName: void add(java.util.ArrayList,javassist.bytecode.stackmap.TypeData)>
<sun.security.util.SignatureFileVerifier: boolean verifyManifestHash(java.util.jar.Manifest,sun.security.util.ManifestDigester,java.util.List)>/l3#_0	<sun.security.util.SignatureFileVerifier: boolean verifyManifestHash(java.util.jar.Manifest,sun.security.util.ManifestDigester,java.util.List)>
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: void consumeArguments(java.util.List)>/accumulatedArguments#_0	<org.springframework.expression.spel.standard.InternalSpelExpressionParser: void consumeArguments(java.util.List)>
<com.thoughtworks.xstream.converters.collections.CollectionConverter: void addCurrentElementToCollection(com.thoughtworks.xstream.io.HierarchicalStreamReader,com.thoughtworks.xstream.converters.UnmarshallingContext,java.util.Collection,java.util.Collection)>/target#_0	<com.thoughtworks.xstream.converters.collections.CollectionConverter: void addCurrentElementToCollection(com.thoughtworks.xstream.io.HierarchicalStreamReader,com.thoughtworks.xstream.converters.UnmarshallingContext,java.util.Collection,java.util.Collection)>
<br.com.caelum.vraptor.scan.ScannotationComponentScanner: void addBasePackagesStereotypes(java.util.Map,java.util.List,java.util.HashSet)>/results#_0	<br.com.caelum.vraptor.scan.ScannotationComponentScanner: void addBasePackagesStereotypes(java.util.Map,java.util.List,java.util.HashSet)>
<br.com.caelum.vraptor.scan.ScannotationComponentScanner: void findComponentsFromBasePackages(java.util.Map,java.util.List,java.util.Set)>/results#_0	<br.com.caelum.vraptor.scan.ScannotationComponentScanner: void findComponentsFromBasePackages(java.util.Map,java.util.List,java.util.Set)>
<org.springframework.beans.factory.support.AbstractBeanDefinitionReader: int loadBeanDefinitions(java.lang.String,java.util.Set)>/actualResources#_0	<org.springframework.beans.factory.support.AbstractBeanDefinitionReader: int loadBeanDefinitions(java.lang.String,java.util.Set)>
<sun.util.locale.provider.DictionaryBasedBreakIterator: void divideUpDictionaryRange(int,int)>/l8#_369	<sun.util.locale.provider.DictionaryBasedBreakIterator: void divideUpDictionaryRange(int,int)>
<java.util.AbstractList: boolean addAll(int,java.util.Collection)>/l0#_0	<java.util.AbstractList: boolean addAll(int,java.util.Collection)>
<org.springframework.beans.factory.support.BeanDefinitionValueResolver: java.util.List resolveManagedList(java.lang.Object,java.util.List)>/resolved#_350	<org.springframework.beans.factory.support.BeanDefinitionValueResolver: java.util.List resolveManagedList(java.lang.Object,java.util.List)>
<org.springframework.beans.factory.support.BeanDefinitionValueResolver: java.util.Set resolveManagedSet(java.lang.Object,java.util.Set)>/resolved#_362	<org.springframework.beans.factory.support.BeanDefinitionValueResolver: java.util.Set resolveManagedSet(java.lang.Object,java.util.Set)>
<ognl.ASTSelectFirst: java.lang.Object getValueBody(ognl.OgnlContext,java.lang.Object)>/answer#_56	<ognl.ASTSelectFirst: java.lang.Object getValueBody(ognl.OgnlContext,java.lang.Object)>
<com.thoughtworks.xstream.core.util.CompositeClassLoader$1: boolean addAll(java.util.Collection)>/this#_0	<com.thoughtworks.xstream.core.util.CompositeClassLoader$1: boolean addAll(java.util.Collection)>
<java.util.AbstractCollection: boolean addAll(java.util.Collection)>/l0#_0	<java.util.AbstractCollection: boolean addAll(java.util.Collection)>
<com.google.common.base.Predicates: java.util.List defensiveCopy(java.lang.Iterable)>/list#_614	<com.google.common.base.Predicates: java.util.List defensiveCopy(java.lang.Iterable)>
<org.springframework.beans.factory.support.DisposableBeanAdapter: java.util.List filterPostProcessors(java.util.List)>/filteredPostProcessors_$$A_1#_148	<org.springframework.beans.factory.support.DisposableBeanAdapter: java.util.List filterPostProcessors(java.util.List)>
<org.springframework.beans.factory.support.DisposableBeanAdapter: java.util.List filterPostProcessors(java.util.List)>/filteredPostProcessors_$$A_2#_150	<org.springframework.beans.factory.support.DisposableBeanAdapter: java.util.List filterPostProcessors(java.util.List)>
<javax.crypto.CryptoPermissions: javax.crypto.CryptoPermission[] getMinimum(java.security.PermissionCollection,java.security.PermissionCollection)>/l3#_297	<javax.crypto.CryptoPermissions: javax.crypto.CryptoPermission[] getMinimum(java.security.PermissionCollection,java.security.PermissionCollection)>
